pair_id,attempt_id,task_id,backend,phase,event,status,failure_class,monotonic_ns,elapsed_ms,command,artifact_dir,command_outcome,command_failure_class,turn_completed,recorded_status
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","1065910862481","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-02-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","exit","success","unknown","1089340194925","23429","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-02-background_cleanup/transparent","success","unknown","true","success"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","reap","success","unknown","1089340212954","unknown","unknown","attempts/pair-02-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","io","drain","success","unknown","1089340217026","unknown","unknown","attempts/pair-02-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","child","exit","success","unknown","1089340220369","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-02-background_cleanup/transparent","unknown","unknown","unknown","success"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","1095340786770","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-02-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","exit","success","unknown","1112543207980","17202","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-02-background_cleanup/shell","success","unknown","true","success"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","reap","success","unknown","1112543224347","unknown","unknown","attempts/pair-02-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","io","drain","success","unknown","1112543228108","unknown","unknown","attempts/pair-02-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","child","exit","success","unknown","1112543231136","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-02-background_cleanup/shell","unknown","unknown","unknown","success"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","1118543657356","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-02-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","exit","success","unknown","1138741283548","20197","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-02-signal_exit/shell","success","unknown","true","success"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","reap","success","unknown","1138741301787","unknown","unknown","attempts/pair-02-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","io","drain","success","unknown","1138741305410","unknown","unknown","attempts/pair-02-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","child","exit","success","unknown","1138741308313","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-02-signal_exit/shell","unknown","unknown","unknown","success"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","1144741878226","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-02-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","exit","success","unknown","1164107621690","19365","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-02-signal_exit/transparent","success","unknown","true","success"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","reap","success","unknown","1164107637403","unknown","unknown","attempts/pair-02-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","io","drain","success","unknown","1164107641499","unknown","unknown","attempts/pair-02-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","child","exit","success","unknown","1164107646582","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-02-signal_exit/transparent","unknown","unknown","unknown","success"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","1170108080983","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-02-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","success","unknown","1192690470552","22582","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-02-repeated_recovery/transparent","success","unknown","true","success"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","success","unknown","1192690487200","unknown","unknown","attempts/pair-02-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","success","unknown","1192690491432","unknown","unknown","attempts/pair-02-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","child","exit","success","unknown","1192690494876","unknown","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-02-repeated_recovery/transparent","unknown","unknown","unknown","success"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","1198691031444","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-02-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","exit","success","unknown","1216490427382","17799","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-02-repeated_recovery/shell","success","unknown","true","success"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","reap","success","unknown","1216490449532","unknown","unknown","attempts/pair-02-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","io","drain","success","unknown","1216490454574","unknown","unknown","attempts/pair-02-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","child","exit","success","unknown","1216490458673","unknown","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-02-repeated_recovery/shell","unknown","unknown","unknown","success"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","start","unknown","unknown","1222520522299","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-03-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","exit","success","unknown","1244728332080","22207","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-03-literal_argv/transparent","success","unknown","true","success"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","reap","success","unknown","1244728358790","unknown","unknown","attempts/pair-03-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","io","drain","success","unknown","1244728364412","unknown","unknown","attempts/pair-03-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","child","exit","success","unknown","1244728368819","unknown","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-03-literal_argv/transparent","unknown","unknown","unknown","success"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","start","unknown","unknown","1250731313577","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-03-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","exit","success","unknown","1270784762586","20053","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-03-literal_argv/shell","success","unknown","true","success"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","reap","success","unknown","1270784785704","unknown","unknown","attempts/pair-03-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","io","drain","success","unknown","1270784791070","unknown","unknown","attempts/pair-03-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","child","exit","success","unknown","1270784802424","unknown","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-03-literal_argv/shell","unknown","unknown","unknown","success"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","1276785643951","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-03-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","exit","success","unknown","1297679894056","20894","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-03-stdin_utf8/shell","success","unknown","true","success"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","reap","success","unknown","1297679911471","unknown","unknown","attempts/pair-03-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","io","drain","success","unknown","1297679915463","unknown","unknown","attempts/pair-03-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","child","exit","success","unknown","1297679918834","unknown","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-03-stdin_utf8/shell","unknown","unknown","unknown","success"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","start","unknown","unknown","1303680530314","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-03-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","exit","success","unknown","1322198767592","18518","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-03-stdin_utf8/transparent","success","unknown","true","success"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","reap","success","unknown","1322198788080","unknown","unknown","attempts/pair-03-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","io","drain","success","unknown","1322198791419","unknown","unknown","attempts/pair-03-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","child","exit","success","unknown","1322198794179","unknown","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-03-stdin_utf8/transparent","unknown","unknown","unknown","success"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","1328199298287","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-03-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","exit","success","unknown","1345907264320","17707","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-03-cwd_environment/transparent","success","unknown","true","success"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","reap","success","unknown","1345907282113","unknown","unknown","attempts/pair-03-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","io","drain","success","unknown","1345907285549","unknown","unknown","attempts/pair-03-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","child","exit","success","unknown","1345907288379","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-03-cwd_environment/transparent","unknown","unknown","unknown","success"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","1351907878412","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-03-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","exit","success","unknown","1374629541794","22721","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-03-cwd_environment/shell","success","unknown","true","success"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","reap","success","unknown","1374629557158","unknown","unknown","attempts/pair-03-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","io","drain","success","unknown","1374629560866","unknown","unknown","attempts/pair-03-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","child","exit","success","unknown","1374629565695","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-03-cwd_environment/shell","unknown","unknown","unknown","success"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","start","unknown","unknown","1380630013916","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-03-large_output/shell","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","exit","success","unknown","1403498649259","22868","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-03-large_output/shell","success","unknown","true","success"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","reap","success","unknown","1403498663608","unknown","unknown","attempts/pair-03-large_output/shell","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","io","drain","success","unknown","1403498667621","unknown","unknown","attempts/pair-03-large_output/shell","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","child","exit","success","unknown","1403498670939","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-03-large_output/shell","unknown","unknown","unknown","success"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","1409499190268","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-03-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","exit","success","unknown","1429183970076","19684","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-03-large_output/transparent","success","unknown","true","success"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","reap","success","unknown","1429183984580","unknown","unknown","attempts/pair-03-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","io","drain","success","unknown","1429183988795","unknown","unknown","attempts/pair-03-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","child","exit","success","unknown","1429183992470","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-03-large_output/transparent","unknown","unknown","unknown","success"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","1435184527263","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-03-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","success","unknown","1463493407121","28308","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-03-nonzero_exit/transparent","success","unknown","true","success"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","success","unknown","1463493424903","unknown","unknown","attempts/pair-03-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","success","unknown","1463493428438","unknown","unknown","attempts/pair-03-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","child","exit","success","unknown","1463493431356","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-03-nonzero_exit/transparent","unknown","unknown","unknown","success"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","1469493904570","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-03-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","exit","success","unknown","1488337481345","18843","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-03-nonzero_exit/shell","success","unknown","true","success"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","reap","success","unknown","1488337496624","unknown","unknown","attempts/pair-03-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","io","drain","success","unknown","1488337501562","unknown","unknown","attempts/pair-03-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","child","exit","success","unknown","1488337504317","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-03-nonzero_exit/shell","unknown","unknown","unknown","success"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","1494337985448","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-03-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","exit","success","unknown","1512861518177","18523","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-03-background_cleanup/shell","success","unknown","true","success"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","reap","success","unknown","1512861534308","unknown","unknown","attempts/pair-03-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","io","drain","success","unknown","1512861538368","unknown","unknown","attempts/pair-03-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","child","exit","success","unknown","1512861541968","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-03-background_cleanup/shell","unknown","unknown","unknown","success"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","1518862191656","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-03-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","exit","success","unknown","1539646839686","20784","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-03-background_cleanup/transparent","success","unknown","true","success"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","reap","success","unknown","1539646855475","unknown","unknown","attempts/pair-03-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","io","drain","success","unknown","1539646859057","unknown","unknown","attempts/pair-03-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","child","exit","success","unknown","1539646861990","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-03-background_cleanup/transparent","unknown","unknown","unknown","success"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","1545647422121","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-03-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","exit","success","unknown","1564740287462","19092","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-03-signal_exit/transparent","success","unknown","true","success"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","reap","success","unknown","1564740302331","unknown","unknown","attempts/pair-03-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","io","drain","success","unknown","1564740305780","unknown","unknown","attempts/pair-03-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","child","exit","success","unknown","1564740313055","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-03-signal_exit/transparent","unknown","unknown","unknown","success"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","1570740925176","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-03-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","exit","success","unknown","1588952167065","18211","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-03-signal_exit/shell","success","unknown","true","success"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","reap","success","unknown","1588952185557","unknown","unknown","attempts/pair-03-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","io","drain","success","unknown","1588952189241","unknown","unknown","attempts/pair-03-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","child","exit","success","unknown","1588952192376","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-03-signal_exit/shell","unknown","unknown","unknown","success"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","1594952770897","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-03-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","exit","success","unknown","1616469021643","21516","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-03-repeated_recovery/shell","success","unknown","true","success"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","reap","success","unknown","1616469035773","unknown","unknown","attempts/pair-03-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","io","drain","success","unknown","1616469043420","unknown","unknown","attempts/pair-03-repeated_recovery/shell","unknown","unknown","unknown","unknown"
